"","year","state_abbr","state_name","population","violent_crime","property_crime","tot_crime"
"1933",2016,"DC","District of Columbia",684336,8236,32377,40613
"1934",2016,"DE","Delaware",952698,4859,26370,31229
"1935",2016,"FL","Florida",20656589,88700,553812,642512
"1936",2016,"GA","Georgia",10313620,40268,307305,347573
"1937",2016,"HI","Hawaii",1428683,3452,42353,45805
"1938",2016,"IA","Iowa",3130869,9170,65888,75058
"1939",2016,"ID","Idaho",1680026,3876,29357,33233
"1940",2016,"IL","Illinois",12835726,56054,263256,319310
"1941",2016,"IN","Indiana",6634007,26516,168460,194976
"1942",2016,"KS","Kansas",2907731,11665,82293,93958
"1943",2016,"KY","Kentucky",4436113,10452,97713,108165
"1944",2016,"LA","Louisiana",4686157,26477,154511,180988
"1945",2016,"MA","Massachusetts",6823721,25975,106430,132405
"1946",2016,"MD","Maryland",6024752,29019,139716,168735
"1947",2016,"ME","Maine",1330232,1649,21908,23557
"1948",2016,"MI","Michigan",9933445,45782,190249,236031
"1949",2016,"MN","Minnesota",5525050,13365,117723,131088
"1950",2016,"MO","Missouri",6091176,31720,170661,202381
"1951",2016,"MS","Mississippi",2985415,8411,82521,90932
"1952",2016,"MT","Montana",1038656,3886,28156,32042
"1953",2016,"NC","North Carolina",10156689,37767,277765,315532
"1954",2016,"ND","North Dakota",755548,1905,17451,19356
"1955",2016,"NE","Nebraska",1907603,5661,43197,48858
"1956",2016,"NH","New Hampshire",1335015,2668,20323,22991
"1957",2016,"NJ","New Jersey",8978416,21861,138012,159873
"1958",2016,"NM","New Mexico",2085432,14585,81930,96515
"1959",2016,"NV","Nevada",2939254,19924,75922,95846
"1960",2016,"NY","New York",19836286,74315,305224,379539
"1961",2016,"OH","Ohio",11622554,35759,300945,336704
"1962",2016,"OK","Oklahoma",3921207,17855,118010,135865
"1963",2016,"OR","Oregon",4085989,10983,121716,132699
"1964",2016,"PA","Pennsylvania",12787085,40389,222394,262783
"1965",2016,"RI","Rhode Island",1057566,2529,18910,21439
"1966",2016,"SC","South Carolina",4959822,25137,161534,186671
"1967",2016,"SD","South Dakota",861542,3636,17207,20843
"1968",2016,"TN","Tennessee",6649404,42459,191199,233658
"1969",2016,"TX","Texas",27904862,121064,769892,890956
"1970",2016,"UT","Utah",3044321,7406,90561,97967
"1971",2016,"VA","Virginia",8414380,18495,157292,175787
"1972",2016,"VT","Vermont",623354,851,9705,10556
"1973",2016,"WA","Washington",7280934,22101,254994,277095
"1974",2016,"WI","Wisconsin",5772917,17716,111911,129627
"1975",2016,"WV","West Virginia",1828637,6633,37282,43915
"1976",2016,"WY","Wyoming",584910,1431,11460,12891
"1977",2017,"AK","Alaska",739786,6338,26203,32541
"1978",2017,"AL","Alabama",4875120,25469,143774,169243
"1979",2017,"AR","Arkansas",3002997,16996,94419,111415
"1980",2017,"AZ","Arizona",7048876,35647,204999,240646
"1981",2017,"CA","California",39399349,178597,987063,1165660
"1982",2017,"CO","Colorado",5615902,20901,152032,172933
"1983",2017,"CT","Connecticut",3573880,8190,63646,71836
"1984",2017,"DC","District of Columbia",695691,6976,29736,36712
"1985",2017,"DE","Delaware",957078,4377,23430,27807
"1986",2017,"FL","Florida",20976812,85606,527125,612731
"1987",2017,"GA","Georgia",10413055,37118,297651,334769
"1988",2017,"HI","Hawaii",1424203,3577,40392,43969
"1989",2017,"IA","Iowa",3143637,9038,65652,74690
"1990",2017,"ID","Idaho",1718904,4111,28557,32668
"1991",2017,"IL","Illinois",12786196,55777,255108,310885
"1992",2017,"IN","Indiana",6660082,26307,158932,185239
"1993",2017,"KS","Kansas",2910689,11654,79387,91041
"1994",2017,"KY","Kentucky",4453874,10292,95899,106191
"1995",2017,"LA","Louisiana",4670818,25986,157272,183258
"1996",2017,"MA","Massachusetts",6863246,24318,97977,122295
"1997",2017,"MD","Maryland",6024891,30321,134705,165026
"1998",2017,"ME","Maine",1335063,1610,20142,21752
"1999",2017,"MI","Michigan",9976447,44883,179839,224722
"2000",2017,"MN","Minnesota",5568155,13345,122430,135775
"2001",2017,"MO","Missouri",6108612,32450,173380,205830
"2002",2017,"MS","Mississippi",2989663,7661,82764,90425
"2003",2017,"MT","Montana",1053090,3937,27294,31231
"2004",2017,"NC","North Carolina",10270800,38043,265483,303526
"2005",2017,"ND","North Dakota",755176,2133,16653,18786
"2006",2017,"NE","Nebraska",1917575,5979,43856,49835
"2007",2017,"NH","New Hampshire",1349767,2642,18550,21192
"2008",2017,"NJ","New Jersey",8888543,20604,140086,160690
"2009",2017,"NM","New Mexico",2093395,16300,81865,98165
"2010",2017,"NV","Nevada",2972405,16663,78320,94983
"2011",2017,"NY","New York",19590719,70746,293390,364136
"2012",2017,"OH","Ohio",11664129,34621,280557,315178
"2013",2017,"OK","Oklahoma",3932640,17989,113611,131600
"2014",2017,"OR","Oregon",4146592,11629,122524,134153
"2015",2017,"PA","Pennsylvania",12790447,40030,210316,250346
"2016",2017,"RI","Rhode Island",1056486,2474,18585,21059
"2017",2017,"SC","South Carolina",5021219,25412,160368,185780
"2018",2017,"SD","South Dakota",873286,3753,16588,20341
"2019",2017,"TN","Tennessee",6708794,43940,198028,241968
"2020",2017,"TX","Texas",28322717,123984,723143,847127
"2021",2017,"UT","Utah",3103118,7515,86201,93716
"2022",2017,"VA","Virginia",8465207,17811,152515,170326
"2023",2017,"VT","Vermont",624525,1082,9339,10421
"2024",2017,"WA","Washington",7425432,22483,235206,257689
"2025",2017,"WI","Wisconsin",5792051,18638,104908,123546
"2026",2017,"WV","West Virginia",1817048,6564,32560,39124
"2027",2017,"WY","Wyoming",578934,1358,10528,11886
"2028",2018,"AK","Alaska",735139,6555,24345,30900
"2029",2018,"AL","Alabama",4887681,25567,138702,164269
"2030",2018,"AR","Arkansas",3009733,16904,89177,106081
"2031",2018,"AZ","Arizona",7158024,34053,192730,226783
"2032",2018,"CA","California",39461588,176604,941644,1118248
"2033",2018,"CO","Colorado",5691287,22851,154292,177143
"2034",2018,"CT","Connecticut",3571520,7485,59356,66841
"2035",2018,"DC","District of Columbia",701547,6995,30726,37721
"2036",2018,"DE","Delaware",965479,4079,22405,26484
"2037",2018,"FL","Florida",21244317,81980,486017,567997
"2038",2018,"GA","Georgia",10511131,35619,277803,313422
"2039",2018,"HI","Hawaii",1420593,3622,41027,44649
"2040",2018,"IA","Iowa",3148618,8303,57024,65327
"2041",2018,"ID","Idaho",1750536,4196,25822,30018
"2042",2018,"IL","Illinois",12723071,52343,246679,299022
"2043",2018,"IN","Indiana",6695497,25009,146948,171957
"2044",2018,"KS","Kansas",2911359,12861,77449,90310
"2045",2018,"KY","Kentucky",4461153,9719,89235,98954
"2046",2018,"LA","Louisiana",4659690,25314,152996,178310
"2047",2018,"MA","Massachusetts",6882635,23424,87658,111082
"2048",2018,"MD","Maryland",6035802,28330,122945,151275
"2049",2018,"ME","Maine",1339057,1500,18201,19701
"2050",2018,"MI","Michigan",9984072,45176,166186,211362
"2051",2018,"MN","Minnesota",5606249,12403,112186,124589
"2052",2018,"MO","Missouri",6121623,30696,162698,193394
"2053",2018,"MS","Mississippi",2981020,7929,71701,79630
"2054",2018,"MT","Montana",1060665,4040,26787,30827
"2055",2018,"NC","North Carolina",10381615,36980,243323,280303
"2056",2018,"ND","North Dakota",758080,2154,15621,17775
"2057",2018,"NE","Nebraska",1925614,5583,40193,45776
"2058",2018,"NH","New Hampshire",1353465,2404,17201,19605
"2059",2018,"NJ","New Jersey",8886025,18536,125155,143691
"2060",2018,"NM","New Mexico",2092741,17637,70722,88359
"2061",2018,"NV","Nevada",3027341,16715,73998,90713
"2062",2018,"NY","New York",19530351,68512,281543,350055
"2063",2018,"OH","Ohio",11676341,34426,257848,292274
"2064",2018,"OK","Oklahoma",3940235,18701,114395,133096
"2065",2018,"OR","Oregon",4181886,12146,122401,134547
"2066",2018,"PA","Pennsylvania",12800922,39099,190633,229732
"2067",2018,"RI","Rhode Island",1058287,2326,17625,19951
"2068",2018,"SC","South Carolina",5084156,25463,156330,181793
"2069",2018,"SD","South Dakota",878698,3483,15191,18674
"2070",2018,"TN","Tennessee",6771631,42687,192897,235584
"2071",2018,"TX","Texas",28628666,118197,681143,799340
"2072",2018,"UT","Utah",3153550,7551,76294,83845
"2073",2018,"VA","Virginia",8501286,17357,142931,160288
"2074",2018,"VT","Vermont",624358,1155,8211,9366
"2075",2018,"WA","Washington",7523869,23719,223256,246975
"2076",2018,"WI","Wisconsin",5807406,17365,91238,108603
"2077",2018,"WV","West Virginia",1804291,5411,27888,33299
"2078",2018,"WY","Wyoming",577601,1235,10308,11543
"2079",2019,"AK","Alaska",733603,6346,21293,27639
"2080",2019,"AL","Alabama",4907965,24769,128726,153495
"2081",2019,"AR","Arkansas",3020985,17547,86029,103576
"2082",2019,"AZ","Arizona",7291843,32603,177628,210231
"2083",2019,"CA","California",39437610,174341,921177,1095518
"2084",2019,"CO","Colorado",5758486,22149,150564,172713
"2085",2019,"CT","Connecticut",3566022,6583,51076,57659
"2086",2019,"DC","District of Columbia",708253,7403,30819,38222
"2087",2019,"DE","Delaware",976668,4128,21932,26060
"2088",2019,"FL","Florida",21492056,81291,460966,542257
"2089",2019,"GA","Georgia",10628020,34666,294817,329483
"2090",2019,"HI","Hawaii",1415615,3745,40617,44362
"2091",2019,"IA","Iowa",3159596,9086,58446,67532
"2092",2019,"ID","Idaho",1789060,4162,22244,26406
"2093",2019,"IL","Illinois",12667017,52601,235033,287634
"2094",2019,"IN","Indiana",6731010,25006,131097,156103
"2095",2019,"KS","Kansas",2912635,11811,66306,78117
"2096",2019,"KY","Kentucky",4472345,9872,85387,95259
"2097",2019,"LA","Louisiana",4658285,26072,148429,174501
"2098",2019,"MA","Massachusetts",6894883,22662,81399,104061
"2099",2019,"MD","Maryland",6054954,27511,118091,145602
"2100",2019,"ME","Maine",1345770,1562,16791,18353
"2101",2019,"MI","Michigan",9984795,43793,158317,202110
"2102",2019,"MN","Minnesota",5640053,13395,117971,131366
"2103",2019,"MO","Missouri",6140475,30680,163223,193903
"2104",2019,"MS","Mississippi",2978227,7779,69727,77506
"2105",2019,"MT","Montana",1070123,4472,23929,28401
"2106",2019,"NC","North Carolina",10501384,39773,251135,290908
"2107",2019,"ND","North Dakota",763724,2302,15270,17572
"2108",2019,"NE","Nebraska",1932571,5887,39553,45440
"2109",2019,"NH","New Hampshire",1360783,2152,16552,18704
"2110",2019,"NJ","New Jersey",8891258,18382,118637,137019
"2111",2019,"NM","New Mexico",2099634,17302,66744,84046
"2112",2019,"NV","Nevada",3090771,15334,72028,87362
"2113",2019,"NY","New York",19463131,70260,269787,340047
"2114",2019,"OH","Ohio",11696507,34618,240540,275158
"2115",2019,"OK","Oklahoma",3960676,17279,113504,130783
"2116",2019,"OR","Oregon",4216116,12382,117567,129949
"2117",2019,"PA","Pennsylvania",12798883,39160,179670,218830
"2118",2019,"RI","Rhode Island",1058158,2357,16312,18669
"2119",2019,"SC","South Carolina",5157702,26307,151970,178277
"2120",2019,"SD","South Dakota",887127,3523,15686,19209
"2121",2019,"TN","Tennessee",6830325,40908,181801,222709
"2122",2019,"TX","Texas",28986794,122263,697305,819568
"2123",2019,"UT","Utah",3203383,7588,69469,77057
"2124",2019,"VA","Virginia",8556642,17916,140944,158860
"2125",2019,"VT","Vermont",624046,1293,8968,10261
"2126",2019,"WA","Washington",7614024,23095,207539,230634
"2127",2019,"WI","Wisconsin",5824581,17305,85796,103101
"2128",2019,"WV","West Virginia",1795263,5725,27327,33052
"2129",2019,"WY","Wyoming",580116,1247,9097,10344
"2130",2020,"AK","Alaska",731158,6126,16528,22654
"2131",2020,"AL","Alabama",4921532,22322,105161,127483
"2132",2020,"AR","Arkansas",3030522,20363,79200,99563
"2133",2020,"AZ","Arizona",7421401,35980,165323,201303
"2134",2020,"CA","California",39368078,174026,842054,1016080
"2135",2020,"CO","Colorado",5807719,24570,164582,189152
"2136",2020,"CT","Connecticut",3557006,6459,55670,62129
"2137",2020,"DC","District of Columbia",712816,7127,24899,32026
"2138",2020,"DE","Delaware",986809,4262,19355,23617
"2139",2020,"FL","Florida",21733312,83368,384556,467924
"2140",2020,"GA","Georgia",10710017,42850,214988,257838
"2141",2020,"HI","Hawaii",1407006,3576,33928,37504
"2142",2020,"IA","Iowa",3163561,9601,53725,63326
"2143",2020,"ID","Idaho",1826913,4432,20313,24745
"2144",2020,"IL","Illinois",12587530,53612,196287,249899
"2145",2020,"IN","Indiana",6754953,24161,120453,144614
"2146",2020,"KS","Kansas",2913805,12385,64077,76462
"2147",2020,"KY","Kentucky",4477251,11600,79673,91273
"2148",2020,"LA","Louisiana",4645318,29704,133989,163693
"2149",2020,"MA","Massachusetts",6893574,21288,72602,93890
"2150",2020,"MD","Maryland",6055802,24215,97487,121702
"2151",2020,"ME","Maine",1350141,1466,15610,17076
"2152",2020,"MI","Michigan",9966555,47641,135633,183274
"2153",2020,"MN","Minnesota",5657342,15698,120212,135910
"2154",2020,"MO","Missouri",6151548,33385,155698,189083
"2155",2020,"MS","Mississippi",2966786,8638,62351,70989
"2156",2020,"MT","Montana",1080577,5077,22917,27994
"2157",2020,"NC","North Carolina",10600823,44451,236026,280477
"2158",2020,"ND","North Dakota",765309,2518,16256,18774
"2159",2020,"NE","Nebraska",1937552,6473,36991,43464
"2160",2020,"NH","New Hampshire",1366275,2000,15014,17014
"2161",2020,"NJ","New Jersey",8882371,17353,102875,120228
"2162",2020,"NM","New Mexico",2106319,16393,59859,76252
"2163",2020,"NV","Nevada",3138259,14445,60462,74907
"2164",2020,"NY","New York",19336776,70339,272788,343127
"2165",2020,"OH","Ohio",11693217,36104,216363,252467
"2166",2020,"OK","Oklahoma",3980783,18255,107705,125960
"2167",2020,"OR","Oregon",4241507,12380,112782,125162
"2168",2020,"PA","Pennsylvania",12783254,49793,210167,259960
"2169",2020,"RI","Rhode Island",1057125,2440,13166,15606
"2170",2020,"SC","South Carolina",5218040,27691,141987,169678
"2171",2020,"SD","South Dakota",892717,4476,17468,21944
"2172",2020,"TN","Tennessee",6886834,46328,171675,218003
"2173",2020,"TX","Texas",29360759,131084,659160,790244
"2174",2020,"UT","Utah",3249879,8471,80091,88562
"2175",2020,"VA","Virginia",8590563,17925,125114,143039
"2176",2020,"VT","Vermont",623347,1081,7586,8667
"2177",2020,"WA","Washington",7693612,22596,210223,232819
"2178",2020,"WI","Wisconsin",5832655,18861,86654,105515
"2179",2020,"WV","West Virginia",1784787,6352,24976,31328
"2180",2020,"WY","Wyoming",582328,1364,9379,10743
"2181",2021,"US","United States Total",332031554,1284885,6083874,7368759
"2182",2021,"AK","Alaska",734182,5573,13456,19029
"2183",2021,"AL","Alabama",5049846,17590,74271,91861
"2184",2021,"AR","Arkansas",3028122,21271,76580,97851
"2185",2021,"AZ","Arizona",7264877,30922,153641,184563
"2186",2021,"CA","California",39142991,188343,847567,1035910
"2187",2021,"CO","Colorado",5811297,27916,182850,210766
"2188",2021,"CT","Connecticut",3623355,6109,55018,61127
"2189",2021,"DC","District of Columbia",668791,6362,27669,34031
"2190",2021,"DE","Delaware",1004807,4212,18904,23116
"2191",2021,"FL","Florida",21828069,73632,331252,404884
"2192",2021,"GA","Georgia",10788029,37741,172761,210502
"2193",2021,"HI","Hawaii",1447154,3965,36660,40625
"2194",2021,"IA","Iowa",3197689,9434,48232,57666
"2195",2021,"ID","Idaho",1904314,4585,18371,22956
"2196",2021,"IL","Illinois",12686469,43739,176763,220502
"2197",2021,"IN","Indiana",6813532,22661,105814,128475
"2198",2021,"KS","Kansas",2937922,13071,66020,79091
"2199",2021,"KY","Kentucky",4506589,12121,73175,85296
"2200",2021,"LA","Louisiana",4627098,30666,117013,147679
"2201",2021,"MA","Massachusetts",6989690,21043,69918,90961
"2202",2021,"MD","Maryland",6174610,26866,93975,120841
"2203",2021,"ME","Maine",1377238,1555,15621,17176
"2204",2021,"MI","Michigan",10037504,49295,137199,186494
"2205",2021,"MN","Minnesota",5711471,17643,116831,134474
"2206",2021,"MO","Missouri",6169823,32348,144792,177140
"2207",2021,"MS","Mississippi",2949586,7532,54873,62405
"2208",2021,"MT","Montana",1106227,5197,22449,27646
"2209",2021,"NC","North Carolina",10565885,44328,220527,264855
"2210",2021,"ND","North Dakota",777934,2150,16685,18835
"2211",2021,"NE","Nebraska",1963554,5831,35709,41540
"2212",2021,"NH","New Hampshire",1387505,1800,14396,16196
"2213",2021,"NJ","New Jersey",9267961,17003,102821,119824
"2214",2021,"NM","New Mexico",2116677,17374,58682,76056
"2215",2021,"NV","Nevada",3146402,13592,70236,83828
"2216",2021,"NY","New York",19857492,61227,208058,269285
"2217",2021,"OH","Ohio",11764342,37341,202361,239702
"2218",2021,"OK","Oklahoma",3991225,17483,104908,122391
"2219",2021,"OR","Oregon",4256301,14526,114532,129058
"2220",2021,"PA","Pennsylvania",13012059,36664,162165,198829
"2221",2021,"RI","Rhode Island",1096985,2199,13474,15673
"2222",2021,"SC","South Carolina",5193266,26685,129509,156194
"2223",2021,"SD","South Dakota",896164,3511,15038,18549
"2224",2021,"TN","Tennessee",6968351,46813,157193,204006
"2225",2021,"TX","Texas",29558864,133909,642003,775912
"2226",2021,"UT","Utah",3339113,8653,70096,78749
"2227",2021,"VA","Virginia",8657365,19526,125478,145004
"2228",2021,"VT","Vermont",646972,1255,8953,10208
"2229",2021,"WA","Washington",7740745,25987,234972,260959
"2230",2021,"WI","Wisconsin",5880101,19134,90409,109543
"2231",2021,"WV","West Virginia",1785526,5205,24225,29430
"2232",2021,"WY","Wyoming",579483,1297,9769,11066
"2233",2022,"US","United States Total",333287557,1295605,6578281,7873886
"2234",2022,"AL","Alabama",5074296,22232,93113,115345
"2235",2022,"AK","Alaska",733583,5627,13311,18938
"2236",2022,"AZ","Arizona",7359197,32835,151613,184448
"2237",2022,"AR","Arkansas",3045637,19895,75176,95071
"2238",2022,"CA","California",39029342,196537,921693,1118230
"2239",2022,"CO","Colorado",5839926,29221,185350,214571
"2240",2022,"CT","Connecticut",3626205,5569,54671,60240
"2241",2022,"DE","Delaware",1018396,3996,20201,24197
"2242",2022,"DC","District of Columbia",671803,5478,24023,29501
"2243",2022,"FL","Florida",22244823,65158,357443,422601
"2244",2022,"GA","Georgia",10912876,40513,186463,226976
"2245",2022,"HI","Hawaii",1440196,3978,35742,39720
"2246",2022,"ID","Idaho",1939033,4823,18250,23073
"2247",2022,"IL","Illinois",12582032,36555,212960,249515
"2248",2022,"IN","Indiana",6833037,21273,103912,125185
"2249",2022,"IA","Iowa",3200517,9305,44864,54169
"2250",2022,"KS","Kansas",2937150,13125,62322,75447
"2251",2022,"KY","Kentucky",4512310,9924,67055,76979
"2252",2022,"LA","Louisiana",4590241,29364,126655,156019
"2253",2022,"ME","Maine",1385340,1462,16922,18384
"2254",2022,"MD","Maryland",6164660,26171,105629,131800
"2255",2022,"MA","Massachusetts",6981974,22636,75041,97677
"2256",2022,"MI","Michigan",10034113,46489,155469,201958
"2257",2022,"MN","Minnesota",5717184,16195,113019,129214
"2258",2022,"MS","Mississippi",2940057,7172,51147,58319
"2259",2022,"MO","Missouri",6177957,30541,146445,176986
"2260",2022,"MT","Montana",1122867,4816,21841,26657
"2261",2022,"NE","Nebraska",1967923,5602,37263,42865
"2262",2022,"NV","Nevada",3177772,14597,76224,90821
"2263",2022,"NH","New Hampshire",1395231,1794,14410,16204
"2264",2022,"NJ","New Jersey",9261699,20185,133241,153426
"2265",2022,"NM","New Mexico",2113344,16416,62897,79313
"2266",2022,"NY","New York",19677151,84499,338321,422820
"2267",2022,"NC","North Carolina",10698973,43361,221436,264797
"2268",2022,"NC","North Dakota",779261,2226,15646,17872
"2269",2022,"OH","Ohio",11756058,35038,212398,247436
"2270",2022,"OK","Oklahoma",4019800,17166,94513,111679
"2271",2022,"OR","Oregon",4240137,14815,125097,139912
"2272",2022,"PA","Pennsylvania",12972008,37258,195015,232273
"2273",2022,"RI","Rhode Island",1093734,1897,14074,15971
"2274",2022,"SC","South Carolina",5282634,26361,123172,149533
"2275",2022,"SD","South Dakota",909824,3448,15809,19257
"2276",2022,"TN","Tennessee",7051339,44944,164387,209331
"2277",2022,"TX","Texas",30029572,131000,693451,824451
"2278",2022,"UT","Utah",3380800,8244,64370,72614
"2279",2022,"VT","Vermont",647064,1446,10989,12435
"2280",2022,"VA","Virginia",8683619,20624,148845,169469
"2281",2022,"WA","Washington",7785786,29504,262437,291941
"2282",2022,"WV","West Virginia",1775156,5213,23663,28876
"2283",2022,"WI","Wisconsin",5892539,17889,80703,98592
"2284",2022,"WY","Wyoming",581381,1188,9590,10778
"2285",2023,"US","United States Total",336806231,1278301,6514295,7792596
"2286",2023,"AL","Alabama",5117673,21352,95542,116894
"2287",2023,"AK","Alaska",736510,5403,13858,19261
"2288",2023,"AZ","Arizona",7473027,32415,143974,176389
"2289",2023,"AR","Arkansas",3069463,19132,68654,87786
"2290",2023,"CA","California",39198693,198715,911797,1110512
"2291",2023,"CO","Colorado",5901339,28633,172509,201142
"2292",2023,"CT","Connecticut",3643023,5552,56993,62545
"2293",2023,"DE","Delaware",1036423,4084,20068,24152
"2294",2023,"DC","District of Columbia",687324,7846,29296,37142
"2295",2023,"FL","Florida",22904868,67048,346059,413107
"2296",2023,"GA","Georgia",11064432,40607,207769,248376
"2297",2023,"HI","Hawaii",1441387,3345,30882,34227
"2298",2023,"ID","Idaho",1971122,4738,16139,20877
"2299",2023,"IL","Illinois",12642259,39022,215682,254704
"2300",2023,"IN","Indiana",6880131,23514,105802,129316
"2301",2023,"IA","Iowa",3218414,8807,46157,54964
"2302",2023,"KS","Kansas",2951500,13831,68982,82813
"2303",2023,"KY","Kentucky",4550595,10431,70974,81405
"2304",2023,"LA","Louisiana",4588071,25788,119435,145223
"2305",2023,"ME","Maine",1399646,1453,15798,17251
"2306",2023,"MD","Maryland",6217062,27371,133482,160853
"2307",2023,"MA","Massachusetts",7066568,22675,79095,101770
"2308",2023,"MI","Michigan",10083356,46461,157244,203705
"2309",2023,"MN","Minnesota",5753048,15126,98198,113324
"2310",2023,"MS","Mississippi",2943172,5941,46639,52580
"2311",2023,"MO","Missouri",6208038,29239,133972,163211
"2312",2023,"MT","Montana",1131302,5076,20855,25931
"2313",2023,"NE","Nebraska",1987864,4625,39275,43900
"2314",2023,"NV","Nevada",3214363,13941,81631,95572
"2315",2023,"NH","New Hampshire",1402199,1613,12788,14401
"2316",2023,"NJ","New Jersey",9379642,21136,143279,164415
"2317",2023,"NM","New Mexico",2121164,15843,61007,76850
"2318",2023,"NY","New York",19737367,77199,355852,433051
"2319",2023,"NC","North Carolina",10881189,42815,225319,268134
"2320",2023,"ND","North Dakota",789047,2208,15342,17550
"2321",2023,"OH","Ohio",11824034,35626,206514,242140
"2322",2023,"OK","Oklahoma",4063882,16996,87749,104745
"2323",2023,"OR","Oregon",4253653,14124,110677,124801
"2324",2023,"PA","Pennsylvania",13017721,34871,203662,238533
"2325",2023,"RI","Rhode Island",1103429,1848,12303,14151
"2326",2023,"SC","South Carolina",5387830,25705,119846,145551
"2327",2023,"SD","South Dakota",918305,3234,14903,18137
"2328",2023,"TN","Tennessee",7148304,45497,169654,215151
"2329",2023,"TX","Texas",30727890,125145,685014,810159
"2330",2023,"UT","Utah",3443222,7968,55726,63694
"2331",2023,"VT","Vermont",648708,1401,11790,13191
"2332",2023,"VA","Virginia",8734685,21101,145881,166982
"2333",2023,"WA","Washington",7857320,28231,227166,255397
"2334",2023,"WV","West Virginia",1770495,4761,21042,25803
"2335",2023,"WI","Wisconsin",5930405,17675,73391,91066
"2336",2023,"WY","Wyoming",585067,1133,8629,9762
"2337",2024,"US","United States Total",340110988,1221345,5986400,7207745
"2338",2024,"AL","Alabama",5157699,18561,80721,99282
"2339",2024,"AK","Alaska",740133,5359,12665,18024
"2340",2024,"AZ","Arizona",7582384,31991,135883,167874
"2341",2024,"AR","Arkansas",3088354,17893,59591,77484
"2342",2024,"CA","California",39431263,191641,819559,1011200
"2343",2024,"CO","Colorado",5957493,28378,154466,182844
"2344",2024,"CT","Connecticut",3675069,4998,50205,55203
"2345",2024,"DE","Delaware",1051917,3795,18364,22159
"2346",2024,"DC","District of Columbia",702250,7061,25937,32998
"2347",2024,"FL","Florida",23372215,62423,331980,394403
"2348",2024,"GA","Georgia",11180878,36420,187263,223683
"2349",2024,"HI","Hawaii",1446146,3148,28154,31302
"2350",2024,"ID","Idaho",2001619,4616,14737,19353
"2351",2024,"IL","Illinois",12710158,36756,218004,254760
"2352",2024,"IN","Indiana",6924275,21669,95457,117126
"2353",2024,"IA","Iowa",3241488,7885,42034,49919
"2354",2024,"KS","Kansas",2970606,13033,58116,71149
"2355",2024,"KY","Kentucky",4588372,9779,61938,71717
"2356",2024,"LA","Louisiana",4597740,23900,105583,129483
"2357",2024,"ME","Maine",1405012,1406,16047,17453
"2358",2024,"MD","Maryland",6263220,26330,128369,154699
"2359",2024,"MA","Massachusetts",7136171,22457,79362,101819
"2360",2024,"MI","Michigan",10140459,44043,139823,183866
"2361",2024,"MN","Minnesota",5793151,14868,93054,107922
"2362",2024,"MS","Mississippi",2943045,6194,40115,46309
"2363",2024,"MO","Missouri",6245466,28857,121238,150095
"2364",2024,"MT","Montana",1137233,4816,18392,23208
"2365",2024,"NE","Nebraska",2005465,4423,32622,37045
"2366",2024,"NV","Nevada",3267467,13135,71786,84921
"2367",2024,"NH","New Hampshire",1409032,1551,12935,14486
"2368",2024,"NJ","New Jersey",9500851,20684,135610,156294
"2369",2024,"NM","New Mexico",2130256,15276,58605,73881
"2370",2024,"NY","New York",19867248,75528,341627,417155
"2371",2024,"NC","North Carolina",11046024,41511,217402,258913
"2372",2024,"ND","North Dakota",796568,2026,13399,15425
"2373",2024,"OH","Ohio",11883304,34898,184339,219237
"2374",2024,"OK","Oklahoma",4095393,17316,80996,98312
"2375",2024,"OR","Oregon",4272371,14143,102026,116169
"2376",2024,"PA","Pennsylvania",13078751,32123,187680,219803
"2377",2024,"RI","Rhode Island",1112308,1708,11483,13191
"2378",2024,"SC","South Carolina",5478831,23927,107701,131628
"2379",2024,"SD","South Dakota",924669,3350,14665,18015
"2380",2024,"TN","Tennessee",7227750,42807,146876,189683
"2381",2024,"TX","Texas",31290831,121845,638482,760327
"2382",2024,"UT","Utah",3503613,8045,49361,57406
"2383",2024,"VT","Vermont",648493,1421,10554,11975
"2384",2024,"VA","Virginia",8811195,19200,138307,157507
"2385",2024,"WA","Washington",7958180,25950,196288,222238
"2386",2024,"WV","West Virginia",1769979,4404,20566,24970
"2387",2024,"WI","Wisconsin",5960975,16602,68794,85396
"2388",2024,"WY","Wyoming",587618,1195,7239,8434
