"","State","year","tot_pop","incar_rate","tot_crime_rate","violent_crime_rate","prop_crime_rate","pov_rate","non_white_rate","spending_rate"
"712","West Virginia",1993,1803000,100.110926234054,2556.46145313367,210.371602884082,2346.08985024958,22200,5095.5070184605,10700000
"713","Wisconsin",1993,5033000,174.468507848202,4058.09656268627,264.673157162726,3793.42340552354,12600,8348.00379050102,3e+07
"714","Wyoming",1993,481000,234.719334719335,4067.77546777547,279.62577962578,3788.14968814969,13300,1671.87993320943,2.9e+07
"715","Alabama",1994,4299000,455.291928355432,4811.79344033496,670.946731798093,4140.84670853687,16400,29263.4174803133,21500000
"716","Alaska",1994,592000,556.081081081081,5843.07432432432,784.459459459459,5058.61486486487,10200,25282.2699567074,47200000
"717","Arizona",1994,4223000,467.58228747336,7646.83874023206,678.498697608335,6968.34004262373,15900,7587.46718221043,30700000
"718","Arkansas",1994,2414000,371.043910521955,4876.26346313173,604.722452361226,4271.54101077051,15300,17671.1905186874,16300000
"719","California",1994,31670000,398.140195768866,6127.24029049574,1005.35206820335,5121.88822229239,17900,17756.260740435,39400000
"720","Colorado",1994,3736000,286.857601713062,5204.49678800857,498.715203426124,4705.78158458244,9000,10987.7212917639,29100000
"721","Connecticut",1994,3192000,450.501253132832,4666.22807017544,467.293233082707,4198.93483709273,10800,9770.17753372203,30100000
"722","Delaware",1994,681000,655.800293685756,5069.01615271659,667.98825256975,4401.02790014684,8300,20474.6277957285,28200000
"723","Florida",1994,14260000,400.86255259467,8072.37727910238,1122.13183730715,6950.24544179523,14900,20222.1489075532,36300000
"724","Georgia",1994,7220000,462.950138504155,5872.97783933518,652.396121883657,5220.58171745152,14000,32764.5625458053,2.3e+07
"725","Hawaii",1994,1106000,301.356238698011,7121.42857142857,279.475587703436,6841.95298372514,8700,68258.905848818,30200000
"726","Idaho",1994,1138000,247.01230228471,4059.05096660808,284.534270650264,3774.51669595782,12000,1938.11463205425,2.3e+07
"727","Illinois",1994,11810000,309.322607959357,5598.22184589331,956.206604572396,4642.01524132091,12400,19518.954026641,3.3e+07
"728","Indiana",1994,5967000,251.617228087816,4427.35042735043,506.200770906653,3921.14965644377,13700,11721.7684613465,17900000
"729","Iowa",1994,2815000,193.143872113677,3672.78863232682,316.660746003552,3356.12788632327,10700,3426.24644399521,20800000
"730","Kansas",1994,2522000,252.616970658208,4908.44567803331,448.612212529738,4459.83346550357,14900,11047.827003988,24500000
"731","Kentucky",1994,3843000,287.952120739006,3323.34113973458,442.128545407234,2881.21259432735,18500,6406.30269352869,16200000
"732","Louisiana",1994,4351000,553.045276947828,6615.8814065732,973.776143415307,5642.1052631579,25700,31418.640769827,27900000
"733","Maine",1994,1201000,122.731057452123,3379.01748542881,134.13821815154,3244.87926727727,9400,2391.19012044919,17200000
"734","Maryland",1994,5045000,416.214073339941,6075.24281466799,940.673934588702,5134.56888007929,10700,30659.4586956864,29600000
"735","Massachusetts",1994,6005000,188.059950041632,4467.62697751873,711.890091590341,3755.73688592839,9700,9015.80652799632,29200000
"736","Michigan",1994,9519000,426.84105473264,5432.0411807963,764.271457085828,4667.76972371047,14100,17542.0986269544,28100000
"737","Minnesota",1994,4486000,101.983950066875,4419.37137761926,365.514935354436,4053.85644226482,11700,7340.81219796861,25200000
"738","Mississippi",1994,2587000,422.497100889061,4990.37495168148,509.354464630847,4481.02048705064,19900,38778.5067102322,16100000
"739","Missouri",1994,5107000,350.460152731545,5485.37301742706,768.357156843548,4717.01586058351,15600,13570.9814037723,2.3e+07
"740","Montana",1994,844000,209.004739336493,5090.16587677725,179.620853080569,4910.54502369668,11500,6349.81689307363,20300000
"741","National",1994,261012000,404.081804667985,5359.73173647189,711.718235176927,4648.01350129496,14532.66516482,287.640446967826,38837500
"742","Nebraska",1994,1648000,164.502427184466,4373.05825242718,383.616504854369,3989.44174757282,8800,6621.95148455519,19400000
"743","Nevada",1994,1521000,459.763313609468,6396.44970414201,959.697567389875,5436.75213675214,11100,10299.3547825832,37400000
"744","New Hampshire",1994,1131000,178.69142351901,2755.52608311229,117.418213969938,2638.10786914235,7700,3470.04283621908,23300000
"745","New Jersey",1994,7920000,311.010101010101,4651.51515151515,612.929292929293,4038.58585858586,9200,17847.7900447392,4e+07
"746","New Mexico",1994,1685000,220.296735905045,6073.94658753709,872.878338278932,5201.06824925816,21100,10098.5182276831,28700000
"747","New York",1994,18210000,366.556836902801,5059.18725974739,963.388248215266,4095.79901153213,17000,21555.911541281,42300000
"748","North Carolina",1994,6895000,342.973168963017,5768.02030456853,671.617113850616,5096.40319071791,14200,24996.0372488021,23300000
"749","North Dakota",1994,627000,85.4864433811802,2783.89154704944,83.2535885167464,2700.6379585327,10400,6921.88638483634,14100000
"750","Ohio",1994,11140000,376.193895870736,4446.22980251347,484.11131059246,3962.118491921,14100,12714.8571560879,25400000
"751","Oklahoma",1994,3232000,514.57301980198,5614.94430693069,656.714108910891,4958.2301980198,16700,13617.49246639,19900000
"752","Oregon",1994,3152000,220.05076142132,6164.56218274112,509.739847715736,5654.82233502538,11800,5658.88036849152,27800000
"753","Pennsylvania",1994,11970000,236.441102756892,3294.28571428571,429.615705931495,2864.67000835422,12500,9972.30213955782,21400000
"754","Rhode Island",1994,968000,301.54958677686,4242.45867768595,386.776859504132,3855.68181818182,10300,4606.03745108699,28500000
"755","South Carolina",1994,3633000,522.956234516928,6052.02312138728,1039.2513074594,5012.77181392788,13800,31541.1459882595,20100000
"756","South Dakota",1994,737000,231.750339213026,3034.8710990502,222.659430122117,2812.21166892809,14500,7294.16955954643,18400000
"757","Tennessee",1994,5338000,269.782690146122,4963.50693143499,725.084301236418,4238.42263019858,14600,22705.4849930621,20300000
"758","Texas",1994,18890000,625.701429327687,5713.20804658549,687.337215457914,5025.87083112758,19100,16378.9026788343,23600000
"759","Utah",1994,1926000,158.09968847352,5251.40186915888,301.661474558671,4949.74039460021,8000,3360.0768312653,21700000
"760","Vermont",1994,589000,220.88285229202,3200.67911714771,95.4159592529711,3105.26315789474,7600,1454.73137367809,18800000
"761","Virginia",1994,6616000,407.617896009674,4008.46432889964,354.247279322854,3654.21704957678,10700,23002.9252726231,24700000
"762","Washington",1994,5259000,205.989731888192,6123.80680737783,519.433352348355,5604.37345502947,11700,8485.24459428946,26800000
"763","West Virginia",1994,1804000,129.268292682927,2553.60310421286,217.90465631929,2335.69844789357,18600,5164.47012118614,12600000
"764","Wisconsin",1994,5003000,200.319808115131,4006.63601838897,274.795122926244,3731.84089546272,9000,9216.10798075717,30500000
"765","Wyoming",1994,485000,250.927835051546,4210.1030927835,267.422680412371,3942.68041237113,9300,2626.48690458932,27900000
"766","Alabama",1995,4396000,471.292083712466,4690.35486806187,611.783439490446,4078.57142857143,20100,26011.5255588684,21400000
"767","Alaska",1995,630000,559.047619047619,5516.34920634921,739.047619047619,4777.30158730159,7100,20266.5241198577,47300000
"768","Arizona",1995,4337000,492.068249942356,7988.24071939128,693.912842979018,7294.32787641227,16100,6860.5385668735,30900000
"769","Arkansas",1995,2532000,351.895734597156,4601.93522906793,542.693522906793,4059.24170616114,14900,17439.8051734549,17500000
"770","California",1995,32060000,423.100436681223,5745.42732376793,951.821584529008,4793.60573923893,16700,18979.8335001462,38800000
"771","Colorado",1995,3793000,291.668863696283,5330.84629580807,434.853677827577,4895.99261798049,8800,8966.79642182097,28600000
"772","Connecticut",1995,3276000,451.831501831502,4501.86202686203,405.769230769231,4096.0927960928,9700,9197.45318818062,30100000
"773","Delaware",1995,713000,678.260869565217,5187.65778401122,729.032258064516,4458.6255259467,10300,19064.2105798702,30600000
"774","Florida",1995,14310000,446.394129979036,7624.0321453529,1060.17470300489,6563.85744234801,16200,18972.7674578575,37900000
"775","Georgia",1995,7262000,471.853483888736,5953.20848251171,651.56981547783,5301.63866703388,12100,36103.48751618,23600000
"776","Hawaii",1995,1187000,299.915754001685,7198.56781802864,295.619208087616,6902.94860994103,10300,67620.8274680407,30900000
"777","Idaho",1995,1154000,288.388214904679,4435.78856152513,324.523396880416,4111.26516464471,14500,2081.52666527214,23700000
"778","Illinois",1995,11760000,320.221088435374,5488.16326530612,1002.00680272109,4486.15646258503,12400,19628.9089653355,33700000
"779","Indiana",1995,5673000,284.241142252776,4737.66966331747,536.770668076855,4200.89899524061,9600,8234.84108989166,18100000
"780","Iowa",1995,2894000,204.077401520387,4028.16171389081,347.995853489979,3680.16586040083,12200,3803.87062761988,23300000
"781","Kansas",1995,2535000,278.264299802761,4944.77317554241,425.719921104536,4519.05325443787,10800,13586.5218254486,25400000
"782","Kentucky",1995,3876000,311.145510835913,3337.89989680083,363.235294117647,2974.66460268318,14700,7083.2022347187,17500000
"783","Louisiana",1995,4306000,585.113794705063,6731.83929400836,1015.8151416628,5716.02415234556,19700,31452.622521939,27600000
"784","Maine",1995,1225000,113.959183673469,3327.59183673469,133.142857142857,3194.44897959184,11200,1047.88831812467,18500000
"785","Maryland",1995,5133000,417.942723553477,6183.16773816482,969.355152932009,5213.81258523281,10100,33500.1400999394,30900000
"786","Massachusetts",1995,6065000,192.695795548228,4348.06265457543,688.194558944765,3659.86809563067,11000,8824.26940828269,31300000
"787","Michigan",1995,9637000,426.605790183667,5135.44671578292,681.539898308602,4453.90681747432,12200,17602.4883212475,27700000
"788","Minnesota",1995,4628000,104.710458081245,4479.84010371651,354.710458081245,4125.12964563526,9200,5520.5009244552,25200000
"789","Mississippi",1995,2685000,472.402234636872,4534.63687150838,505.027932960894,4029.60893854749,23500,37444.3438791033,18700000
"790","Missouri",1995,5140000,372.256809338521,5303.8326848249,687.529182879377,4616.30350194553,9400,11281.5141079847,23700000
"791","Montana",1995,870000,229.770114942529,4797.35632183908,171.379310344828,4625.97701149425,15300,5197.60120562377,19300000
"792","National",1995,263189000,427.781556220055,5267.21367534357,683.460175007314,4583.75350033626,13793.8895622537,279.279574586142,38025000
"793","Nebraska",1995,1648000,186.529126213592,4514.13834951456,379.429611650485,4134.70873786408,9600,4409.14022463785,2e+07
"794","Nevada",1995,1558000,495.057766367137,6461.10397946085,928.177150192555,5532.92682926829,11100,14259.8537480145,3.7e+07
"795","New Hampshire",1995,1139000,176.909569798068,2676.38279192274,115.364354697103,2561.01843722564,5300,1599.79101195922,23200000
"796","New Jersey",1995,7879000,343.520751364386,4743.08922452088,604.797563142531,4138.29166137835,7800,17610.6309989847,41900000
"797","New Mexico",1995,1806000,225.802879291251,5997.34219269103,764.341085271318,5233.00110741971,25300,12596.9789032552,28400000
"798","New York",1995,18260000,375.060240963855,4529.16210295728,836.161007667032,3693.00109529025,16500,22124.5028053438,44300000
"799","North Carolina",1995,6935000,421.816870944485,5850.95890410959,670.627253064167,5180.33165104542,12600,23015.1044563351,2.4e+07
"800","North Dakota",1995,635000,95.748031496063,2893.38582677165,87.5590551181102,2805.82677165354,12000,4885.52688117312,14900000
"801","Ohio",1995,11210000,398.421052631579,4382.00713648528,479.919714540589,3902.08742194469,11500,12608.2211419316,27300000
"802","Oklahoma",1995,3204000,566.510611735331,5726.06117353308,679.463171036205,5046.59800249688,17100,13687.4059302624,21700000
"803","Oregon",1995,3208000,245.822942643392,6426.8391521197,511.471321695761,5915.36783042394,11200,6296.82670772465,28200000
"804","Pennsylvania",1995,12030000,269.459684123026,3376.63341645885,428.811305070657,2947.8221113882,12200,11096.4226632389,21900000
"805","Rhode Island",1995,962000,301.663201663202,4368.08731808732,378.690228690229,3989.39708939709,10600,7318.41829869565,29400000
"806","South Carolina",1995,3741000,524.218123496391,5953.56856455493,964.100507885592,4989.46805666934,19900,30437.6518392464,20700000
"807","South Dakota",1995,713000,262.412342215989,3129.31276297335,212.201963534362,2917.11079943899,14500,5843.1723464168,19100000
"808","Tennessee",1995,5462000,278.396191871109,5160.45404613695,742.383742218967,4418.07030391798,15500,21766.9288017111,21200000
"809","Texas",1995,18760000,681.055437100213,5673.4328358209,662.595948827292,5010.8368869936,17400,18510.8288948877,23900000
"810","Utah",1995,1999000,173.636818409205,5944.57228614307,320.910455227614,5623.66183091546,8400,2898.04580363516,22700000
"811","Vermont",1995,593000,215.682967959528,3387.35244519393,116.694772344013,3270.65767284992,10300,1562.30734898458,19700000
"812","Virginia",1995,6371000,430.309213624235,4143.85496782295,375.466959660964,3768.38800816198,10200,22911.2339643411,24500000
"813","Washington",1995,5424000,214.01179941003,6277.89454277286,484.882005899705,5793.01253687316,12500,9424.02584461793,26600000
"814","West Virginia",1995,1793000,140.100390407139,2506.13496932515,214.277746793084,2291.85722253207,16700,2727.92550762226,1.3e+07
"815","Wisconsin",1995,5300000,211.301886792453,3755.92452830189,271.679245283019,3484.24528301887,8500,8510.43776964026,30500000
"816","Wyoming",1995,482000,289.419087136929,4302.28215767635,253.112033195021,4049.17012448133,12200,3157.72791872335,28300000
"817","Alabama",1996,4258000,511.038046031,4837.05965241898,567.379051197745,4269.68060122123,14000,32910.457295743,21600000
"818","Alaska",1996,657000,565.601217656012,5035.61643835616,672.298325722983,4363.31811263318,8200,23468.851428001,44700000
"819","Arizona",1996,4786000,469.974926870038,6538.38278311743,584.2666109486,5954.11617216883,20500,9944.96815447847,31600000
"820","Arkansas",1996,2606000,360.974673829624,4526.13200306984,505.026861089793,4021.10514198005,17200,18635.8123207494,18400000
"821","California",1996,32310000,452.024141132776,5138.13370473538,851.117301145156,4287.01640359022,16900,19589.0637855128,4.2e+07
"822","Colorado",1996,3869000,321.478418195916,5057.66347893513,399.663995864565,4657.99948307056,10600,7191.72186034867,28600000
"823","Connecticut",1996,3341000,495.989224782999,4142.89134989524,403.771325950314,3739.12002394493,11700,11208.282895039,31300000
"824","Delaware",1996,732000,698.087431693989,4848.08743169399,661.885245901639,4186.20218579235,8600,22901.5944195247,32100000
"825","Florida",1996,14340000,444.651324965132,7528.75174337517,1055.43933054393,6473.31241283124,14200,16837.0540774191,38100000
"826","Georgia",1996,7390000,475.493910690122,6278.10554803789,635.53450608931,5642.57104194858,14800,33255.8280408991,2.5e+07
