,State,year,tot_pop,incar_rate,tot_crime_rate,violent_crime_rate,prop_crime_rate,pov_rate,non_white_rate,spending_rate,incarceration_rate_national
474,Kansas,1989.0,2434000.0,-0.6578791564243385,0.7295360980483004,-0.11519066275579988,0.8283625375455563,-0.5531308395709323,-0.6025797441550861,-0.9856694419350128,-0.31391358421523746
475,Kentucky,1989.0,3576000.0,-0.651730833236095,-0.48561474829109974,-0.31018592897369013,-0.48509885841480593,0.8647612033806631,-0.8528240575759983,-1.317252921592922,-0.31391358421523746
476,Louisiana,1989.0,4080000.0,0.4529517355331829,1.8520012732936155,1.867972254584164,1.7326386892651813,2.7909541673903764,1.2112245729679676,-0.5119787567094282,-0.31391358421523746
477,Maine,1989.0,1233000.0,-1.309271547210453,-0.4175982964503068,-1.4096282423098452,-0.22128923549130639,-0.6601415597936943,-1.2154187710863769,-1.2793576667748754,-0.31391358421523746
478,Maryland,1989.0,4567000.0,0.09831425627623952,1.141948719136118,2.05215570451074,0.9140479860825765,-1.0346790805733608,0.8605553403287469,-0.00039281666579668,-0.31391358421523746
479,Massachusetts,1989.0,5831000.0,-1.2455367163362099,0.7753771611170495,1.1453257331879705,0.6631486499165945,-1.0881844406847418,-0.6850777408034792,0.009080997038715014,-0.31391358421523746
480,Michigan,1989.0,9297000.0,-0.024652519405499725,1.3116554908534463,1.2517316176567874,1.2393266204579312,0.08893348176563891,0.006356582638144101,-0.21829053186956565,-0.31391358421523746
481,Minnesota,1989.0,4268000.0,-1.571044579397564,0.24410185843005688,-0.6732704202089298,0.3859472199141295,-0.44612011934817053,-0.7731080376799212,-0.7393502856177088,-0.31391358421523746
482,Mississippi,1989.0,2574000.0,-0.2151786608303206,-0.39756048236373487,-0.5669102978871685,-0.34350225166821446,2.4431693266664003,1.6916628968685947,-1.4593601271605976,-0.31391358421523746
483,Missouri,1989.0,5193000.0,-0.44210273813526496,0.6927885024988699,0.8842339848268107,0.6163522635501895,-0.07158259856850392,-0.3498689604750093,-0.7298764719131972,-0.31391358421523746
484,Montana,1989.0,816000.0,-1.0507390634863094,-0.13179536254960156,-1.5090470040934354,0.11253430942108866,0.7309978031022102,-0.7377977736195216,-1.1372504612072,-0.31391358421523746
485,National,1989.0,245426000.0,-0.31391358421523746,1.2064502276227553,1.0810789498702285,1.1519626393681115,-0.01682673221247506,-1.2514372579999407,,-0.31391358421523746
486,Nebraska,1989.0,1602000.0,-1.127993981123947,-0.01219506319489363,-0.7335364146396414,0.1121946851740499,-0.01807723845712298,-0.8338587501767147,-1.1561980886162233,-0.31391358421523746
487,Nevada,1989.0,1127000.0,0.6299359221142903,1.4771368361733608,0.8283068038218334,1.495312518285732,-0.5531308395709323,-0.34400697618034487,0.4543502411507646,-0.31391358421523746
488,New Hampshire,1989.0,1100000.0,-1.378641949225212,-0.369039925574704,-1.2530530825631427,-0.19430038062109214,-1.382463921297337,-1.2019414600157368,-0.7393502856177088,-0.31391358421523746
489,New Jersey,1989.0,7623000.0,-0.5176154079683426,0.8756999158553941,0.835740494182898,0.8274028827272859,-1.2487005210188846,-0.082704060066173,0.3785597315146711,-0.31391358421523746
490,New Mexico,1989.0,1519000.0,-0.7898107792280669,1.7868539731452013,1.2550229697641222,1.7654749121773519,1.7743523252741387,-0.49916636782226825,-0.3603977374372411,-0.31391358421523746
491,New York,1989.0,17940000.0,-0.34096857414880405,1.559275812725866,3.2287089471694506,1.174980466854154,-0.07158259856850392,0.16859999203522996,1.0417266908304896,-0.31391358421523746
492,North Carolina,1989.0,6301000.0,-0.39049332820444793,0.9702927581410272,0.6111084079575464,0.9707469796689715,-0.1785933187912658,0.5163746153876022,-0.8625098637763609,-0.31391358421523746
493,North Dakota,1989.0,642000.0,-1.585228666779979,-1.0793802146942328,-1.7402061004880545,-0.8981579382142136,-0.1785933187912658,-0.8972083813666586,-1.4877815682741327,-0.31391358421523746
494,Ohio,1989.0,10750000.0,-0.34963472649754634,0.48307785774741324,0.1716597463391434,0.5060272492757101,-0.6066361996823133,-0.3601625611817192,-0.6825074033906386,-0.31391358421523746
495,Oklahoma,1989.0,3126000.0,0.15461515021406458,1.111623088072503,0.3184184365068816,1.1775587409169985,0.49022368260099597,-0.11948327247802783,-1.1940933434342702,-0.31391358421523746
496,Oregon,1989.0,2915000.0,-0.7708364234355731,1.3170087218852835,0.29407520758779093,1.4093810822504975,-0.44612011934817053,-0.9719167693487624,-0.4835573155958931,-0.31391358421523746
497,Pennsylvania,1989.0,12140000.0,-1.016860679505374,-0.5752588060135727,-0.2937788917284298,-0.5872725764908512,-0.6601415597936943,-0.4836500893695189,-1.014090883048548,-0.31391358421523746
498,Rhode Island,1989.0,963000.0,-0.5036306698226556,0.9240976581555221,-0.21837092997795757,1.0616983289583652,-1.6499907218542418,-0.8038567483615985,-0.455135874482358,-0.31391358421523746
499,South Carolina,1989.0,3446000.0,0.6448876677991804,1.1488747596209385,1.8196210466464964,0.961576089092459,1.1055353238818768,1.0604003776582953,-1.1467242749117117,-0.31391358421523746
500,South Dakota,1989.0,696000.0,-0.94837441359999,-0.9888095226664573,-1.3942789409344019,-0.8570531206000341,0.08893348176563891,-0.5431534180722681,-1.317252921592922,-0.31391358421523746
501,Tennessee,1989.0,4833000.0,-0.7202011299318974,0.3471050680866523,0.5706716455700063,0.28693260913743607,1.4800728446615434,0.2527044645735167,-1.0330385104575712,-0.31391358421523746
502,Texas,1989.0,16890000.0,-0.48505435085716864,2.7673849990508876,1.0427531191349309,2.888678677302099,1.1322880039375673,-0.17029438157180105,-0.8340884226628258,-0.31391358421523746
503,Utah,1989.0,1683000.0,-1.1691936461965369,1.1750084260908238,-0.8203461775119252,1.4429741781462915,-1.2487005210188846,-1.070653312806156,-1.014090883048548,-0.31391358421523746
504,Vermont,1989.0,556000.0,-1.0505964140826702,0.027281821416629347,-1.411942972804297,0.2722147879591153,-1.3022058811302655,-1.233307791899093,-1.1183028337981766,-0.31391358421523746
505,Virginia,1989.0,6159000.0,-0.4452532422680307,0.027505705582429627,-0.6015808756686964,0.13358498290367415,-0.5263781595152419,0.4502639696094152,-0.6256645211635685,-0.31391358421523746
506,Washington,1989.0,4729000.0,-1.1446099122842794,1.8053416806302984,0.16937419464563952,1.9720227247782212,-0.874163000239218,-0.7417442736429463,-0.6635597759816153,-0.31391358421523746
507,West Virginia,1989.0,1799000.0,-1.4977906722974905,-1.218864723310051,-1.337486830945603,-1.1217803455152222,0.7577504831579007,-0.8844260931703033,-1.8004174205230186,-0.31391358421523746
508,Wisconsin,1989.0,4694000.0,-1.1555323422169739,0.13452493463059131,-0.9677266894099831,0.3149548399763369,-1.1951951609075038,-0.8703330534782396,-0.3225024826191943,-0.31391358421523746
509,Wyoming,1989.0,462000.0,-0.7078829421014274,-0.09582004193829523,-0.805737918703771,0.03187806850978533,-0.5263781595152419,-1.1650965110152733,0.28382159446955413,-0.31391358421523746
510,Alabama,1990.0,4063000.0,0.2367590310993893,0.5448435666715893,1.239280768311356,0.39152227581585225,1.694094285107067,0.7789253454625855,-1.1940933434342702,-0.18852799549995725
511,Alaska,1990.0,499000.0,1.0451649676671795,1.1149469792302373,0.6501102894618123,1.1243983850095456,-0.39261475923678957,0.43517259850585754,1.278572033443282,-0.18852799549995725
512,Arizona,1990.0,3521000.0,0.3492925043644874,2.9384430970129443,1.1202552327541424,3.064998191135913,0.22269688204409127,-0.9899200573549062,0.36908591781015937,-0.18852799549995725
513,Arkansas,1990.0,2411000.0,-0.2362774544689618,0.4419622513203403,0.3741775704807886,0.42574747641244576,1.801105005329829,-0.0852618948549506,-1.5446244505012028,-0.18852799549995725
514,California,1990.0,29770000.0,-0.10234331398918707,1.778665296066013,2.823789505791725,1.4875470049663115,0.2762022421554722,0.0573656392365655,0.6248788878319751,-0.18852799549995725
515,Colorado,1990.0,3367000.0,-0.67465061989533,1.2902571370021036,0.35428385016185676,1.3694110765788012,0.22269688204409127,-0.6554780861784805,-0.2467119729831007,-0.18852799549995725
516,Connecticut,1990.0,3265000.0,-0.13283474656119915,0.9301975585758862,0.5537044173598411,0.9361430230409117,-1.837259482244075,-0.542760283815323,0.09434532037932027,-0.18852799549995725
517,Delaware,1990.0,690000.0,0.915683142883658,0.7516018460705337,0.9037300326652002,0.678200078381853,-1.5964853617428607,0.4791311878236696,-0.1235523948244487,-0.18852799549995725
518,Florida,1990.0,13180000.0,-0.045100764088384336,3.2532173834469584,3.6464445523160545,2.9809631598002055,0.4099656424339245,0.0759883476436481,0.24592633965150737,-0.18852799549995725
519,Georgia,1990.0,6349000.0,0.04856508498218218,1.994608449289776,1.551623895502309,1.9449202321221981,0.7845031632135911,1.3799164627645104,-0.7109288445041737,-0.18852799549995725
520,Hawaii,1990.0,1100000.0,-0.6605290672418271,1.4552920099074458,-0.724622349435966,1.737236967759927,-0.49962547945955144,4.406557691955023,-0.22776434557407735,-0.18852799549995725
521,Idaho,1990.0,1048000.0,-0.9098978227077875,-0.16859907756507939,-0.8089932355365893,-0.048232687165087926,0.5437290427123769,-1.0590217855904123,-0.9572480008214778,-0.18852799549995725
522,Illinois,1990.0,11700000.0,-0.6321752395342319,1.2004054110000109,2.3591351937140965,0.9262322471287537,0.22269688204409127,0.18668670401655058,-0.02881425777933176,-0.18852799549995725
523,Indiana,1990.0,5480000.0,-0.6481859568711795,0.43685352037570213,0.19046844757878512,0.4515685731526029,0.03542812165425796,-0.6200330054769027,-1.014090883048548,-0.18852799549995725
524,Iowa,1990.0,2784000.0,-1.1677673517926515,-0.029775881285610664,-0.6506287357712761,0.0784994952169346,-0.6601415597936943,-1.031049348402909,-1.0804075789801297,-0.18852799549995725
525,Kansas,1990.0,2510000.0,-0.6616445880877694,0.716198195209745,0.015720160509267684,0.7911435493846,-0.6868942398493848,-0.5303852203512736,-0.9004051185944076,-0.18852799549995725
526,Kentucky,1990.0,3620000.0,-0.5508445055896386,-0.5563797485284424,-0.191772587166572,-0.5838285371947689,1.1857933640489482,-0.6724944062630168,-1.3362005490019455,-0.18852799549995725
527,Louisiana,1990.0,4034000.0,0.6730576481883629,1.9114034757761937,2.334802317101768,1.7184761418841321,2.871212207557448,0.908200811718975,-0.49303112930040477,-0.18852799549995725
528,Maine,1990.0,1231000.0,-1.2762433197672143,-0.31902203672595303,-1.3771955467668562,-0.11758505947550289,0.062180801709948434,-1.2064666709426808,-1.2414624119568287,-0.18852799549995725
529,Maryland,1990.0,4727000.0,0.1906642224377777,1.2718617163441652,2.2867934235582767,1.0178325338107783,-0.7939049600721466,0.8884493529666468,0.08487150667480857,-0.18852799549995725
530,Massachusetts,1990.0,5832000.0,-1.1643173824432618,0.9605747649533002,1.4952203742953496,0.8084584684623901,-0.5798835196266229,-0.7278779640668309,-0.00039281666579668,-0.18852799549995725
531,Michigan,1990.0,9187000.0,0.16419176192829463,1.3926943180252107,1.6819593667149895,1.25541903405877,0.3832129623782341,-0.03813137517017113,-0.18986909075603056,-0.18852799549995725
532,Minnesota,1990.0,4366000.0,-1.5708129309746983,0.300099053167683,-0.6140785450917278,0.437870623440835,-0.23209867890264674,-0.8558666735735573,-0.6825074033906386,-0.18852799549995725
533,Mississippi,1990.0,2663000.0,-0.1738490817373262,-0.2829193592375665,-0.5109427160019885,-0.22602505506886264,3.433018488726948,1.6246872053507269,-1.478307754569621,-0.18852799549995725
534,Missouri,1990.0,5238000.0,-0.3426645392775765,0.6271241656952227,1.2119237520620512,0.48741088149989203,0.14243884187701986,-0.18308325648914012,-0.8056669815492907,-0.18852799549995725
535,Montana,1990.0,820000.0,-0.9869708037696107,0.1841089834288799,-1.319664602041533,0.4302283414031281,0.9182665634920435,-0.6342379307011055,-1.1467242749117117,-0.18852799549995725
536,National,1990.0,248087000.0,-0.18852799549995725,1.2266666663867778,1.3744132716441233,1.1240996909660923,0.16609177955120383,-1.2515044092455938,,-0.18852799549995725
537,Nebraska,1990.0,1617000.0,-1.1324275299303102,-0.013717796472473977,-0.5423233095087581,0.0777372256717584,-0.6868942398493848,-0.9155447346857258,-1.1372504612072,-0.18852799549995725
538,Nevada,1990.0,1218000.0,0.5337362260299597,1.3333877556204923,0.7189639046553004,1.3547192541656783,-0.8206576401278372,-0.6288510131017928,0.5396145644913699,-0.18852799549995725
539,New Hampshire,1990.0,1085000.0,-1.2764393067824633,-0.2915251826718802,-1.4164218020297648,-0.08038490617987945,-1.7570014420770035,-1.1673280624198739,-0.5972430800500335,-0.18852799549995725
540,New Jersey,1990.0,7741000.0,-0.41399653131297653,0.9420017674453955,0.9691187913376066,0.8780341236868104,-0.9811737204619799,0.10936542455199204,0.40698117262820616,-0.18852799549995725
541,New Mexico,1990.0,1524000.0,-0.7827563533887879,1.8100254247629162,1.569994045013126,1.7371792585216144,2.1488898460538053,-0.4270783220042556,-0.2846072278011475,-0.18852799549995725
542,New York,1990.0,18040000.0,-0.23278379080286854,1.594960851965771,3.4425943091321476,1.177878768746989,0.3832129623782341,0.24873419852533876,1.1364648278756067,-0.18852799549995725
543,North Carolina,1990.0,6377000.0,-0.3228512357795542,1.1312057684400783,0.9760774935488783,1.086556211215508,0.03542812165425796,0.544057397696759,-0.796193167844779,-0.18852799549995725
544,North Dakota,1990.0,635000.0,-1.5516336544381282,-0.8581994683184557,-1.6965293467395974,-0.6604853211466057,0.22269688204409127,-0.8184606354066846,-1.5351506367966912,-0.18852799549995725
545,Ohio,1990.0,10890000.0,-0.3026055140181103,0.49893380389603914,0.3055036490576223,0.5006642039150945,-0.3658620791810991,-0.39135655081096016,-0.6635597759816153,-0.18852799549995725
546,Oklahoma,1990.0,3091000.0,0.30547518439533594,1.127752460890175,0.5523447537909085,1.1553468730899576,0.7309978031022102,-0.060435837935143434,-1.1561980886162233,-0.18852799549995725
547,Oregon,1990.0,2891000.0,-0.693546112800067,1.02218591309662,0.2780306940955975,1.0853476891007543,-0.9811737204619799,-0.912215196599609,-0.4456620607778463,-0.18852799549995725
548,Pennsylvania,1990.0,12100000.0,-0.9266754455947834,-0.5171881105183033,-0.07139758682173344,-0.5610179169311108,-0.49962547945955144,-0.4734030980807847,-0.9667218145259895,-0.18852799549995725
549,Rhode Island,1990.0,946000.0,-0.5300419422785818,1.1135367485204697,0.09111502315997218,1.2186345785796535,-1.435969281408718,-0.7693251479127217,-0.27513341409663583,-0.18852799549995725
550,South Carolina,1990.0,3391000.0,0.9601247182164604,1.50100154819236,2.634136882099754,1.212285351644375,0.8915138834363531,1.2118147694755732,-1.0993552063891532,-0.18852799549995725
551,South Dakota,1990.0,696000.0,-0.8778033644178661,-0.8801664668660647,-1.2845298892837806,-0.7554411539909215,0.11568616182132938,-0.5046309048799743,-1.260410039365852,-0.18852799549995725
552,Tennessee,1990.0,4927000.0,-0.7728317197025244,0.6253608819173646,1.048305980709734,0.5134968796811094,1.0787826438261863,0.37497407535207694,-1.042512324162083,-0.18852799549995725
553,Texas,1990.0,16870000.0,-0.27706422620060295,2.7000354192630796,1.5282990171950372,2.7308163493614903,0.8112558432692816,-0.07921376391103328,-0.7298764719131972,-0.18852799549995725
554,Utah,1990.0,1739000.0,-1.161769540690174,1.0628089894409802,-0.7324886499250933,1.3035549483472249,-1.2487005210188846,-0.9566936090404349,-0.9667218145259895,-0.18852799549995725
555,Vermont,1990.0,564000.0,-0.9164010471370001,0.14391596584256428,-1.4514458379734836,0.4082625610040089,-0.5263781595152419,-1.2499555904884947,-1.0614599515711065,-0.18852799549995725
556,Virginia,1990.0,6322000.0,-0.38310526066919925,0.1544751947175729,-0.44446094285246895,0.24739174843358486,-0.472872799403861,0.4751719557228658,-0.38881917855077613,-0.18852799549995725
557,Washington,1990.0,4880000.0,-1.044458564362035,1.493876823634549,0.2870405470574891,1.606628147590907,-1.0614317606290513,-0.6737551047444424,-0.7014550307996621,-0.18852799549995725
558,West Virginia,1990.0,1810000.0,-1.491530674617452,-1.1892348951269625,-1.261486433573039,-1.1019632671254032,1.399814804494472,-0.9245250645815275,-1.790943606818507,-0.18852799549995725
559,Wisconsin,1990.0,4815000.0,-1.095284275925247,0.24029333322035124,-0.7902501308713753,0.4017735406684375,-0.9544210404062895,-0.8054763293050619,-0.2467119729831007,-0.18852799549995725
560,Wyoming,1990.0,463000.0,-0.605817466138181,-0.004671491373795245,-0.6675737713858914,0.10922932611548902,-0.49962547945955144,-1.1496043716137034,0.1985572711289489,-0.18852799549995725
561,Alabama,1991.0,4178000.0,0.32688277800017973,0.806404428362158,1.8053382528290711,0.5844280261923619,1.5870835648843054,1.0990449908825934,-1.0519861378665947,-0.08797739838267306
562,Alaska,1991.0,525000.0,0.9872506955034108,1.4826015281714227,1.0614727220156774,1.4614101807310673,-0.2856040390140277,0.7302978459673346,1.2596244060342587,-0.08797739838267306
563,Arizona,1991.0,3603000.0,0.4811060115748754,2.575416126827552,1.2086949326700025,2.6474607071061116,0.5169763626566865,-0.9428711717987918,0.350138290401136,-0.08797739838267306
564,Arkansas,1991.0,2450000.0,-0.15949140784327095,0.6327384051547857,0.6324626411681623,0.5929404212059033,1.1857933640489482,0.10423104218185106,-1.5256768230921793,-0.08797739838267306
565,California,1991.0,30740000.0,-0.07737258269992793,1.8448290056770789,2.9743368587857293,1.5350827360690797,0.7577504831579007,-0.022308626472423362,0.7575122796951389,-0.08797739838267306
566,Colorado,1991.0,3319000.0,-0.5300816954929283,1.4753635314053324,0.6077286858126791,1.5311491400335056,-0.6601415597936943,-0.6782200326980683,-0.23723815927858904,-0.08797739838267306
567,Connecticut,1991.0,3341000.0,-0.09260653929577203,0.8297810837176776,0.4333016364723024,0.8454752507516532,-1.1416898007961227,-0.3042818367805001,0.11329294778834365,-0.08797739838267306
568,Delaware,1991.0,709000.0,1.0382805424582568,1.0786353581559562,1.147979933789676,0.9988266697436189,-1.435969281408718,0.5295413486719176,-0.18986909075603056,-0.08797739838267306
569,Florida,1991.0,13410000.0,0.013995155251461625,3.1188883779350274,3.4187241897839735,2.8710984061855656,0.6774924429908292,0.06512634395857084,0.4354026137417413,-0.08797739838267306
570,Georgia,1991.0,6265000.0,0.19877046444823068,1.9681136424628478,1.592233346583738,1.9085937040840864,1.1590406839932577,1.4954615769943076,-0.7298764719131972,-0.08797739838267306
571,Hawaii,1991.0,1164000.0,-0.6507862707298769,1.217128790369518,-0.9447479844029198,1.510980289409748,-1.382463921297337,4.0009401897817645,-0.18986909075603056,-0.08797739838267306
572,Idaho,1991.0,1035000.0,-0.7947039987125664,0.057928606059305665,-0.6854936507877336,0.18168665174909224,0.2762022421554722,-0.9281060551538338,-0.8909313048898959,-0.08797739838267306
573,Illinois,1991.0,11800000.0,-0.565388214447344,1.3444873805812585,2.692074328587425,1.0288750876007071,0.1691915219327103,0.21760107673337492,-0.02881425777933176,-0.08797739838267306
574,Indiana,1991.0,5533000.0,-0.5583882065233917,0.5424975231122866,0.3436647781400962,0.5424104815012494,0.7577504831579007,-0.527635763163844,-1.317252921592922,-0.08797739838267306
575,Iowa,1991.0,2821000.0,-1.1421055333548875,-0.025649816419414127,-0.6431309386783531,0.0817878910746416,-0.874163000239218,-1.1009865591073142,-1.0235646967530596,-0.08797739838267306
576,Kansas,1991.0,2580000.0,-0.6690482154309204,0.8788947857077138,0.20755609015514329,0.9386008650841988,-0.15184063873557532,-0.6189280690292143,-0.8530360500718491,-0.08797739838267306
577,Kentucky,1991.0,3640000.0,-0.43556785471699533,-0.5083789007424349,0.03810502654734802,-0.5700200466641007,1.5870835648843054,-0.788717671799738,-1.2035671571387818,-0.08797739838267306
578,Louisiana,1991.0,4185000.0,0.7707893136806563,1.7253447117077083,2.457760702549764,1.491175364189196,1.6405889249956862,0.9690602875024774,-0.38881917855077613,-0.08797739838267306
579,Maine,1991.0,1213000.0,-1.2389569799544402,-0.2128142239943592,-1.4164685162990471,0.006866716802679388,0.32970760226685314,-1.1846876806700715,-1.1940933434342702,-0.08797739838267306
580,Maryland,1991.0,4767000.0,0.34727587808393745,1.583471834746685,2.497562604944467,1.3271016064557288,-1.0079264005176705,0.9755191286237167,0.31224303558308925,-0.08797739838267306
581,Massachusetts,1991.0,5803000.0,-1.0536365941610903,0.9850343077477787,1.499898454779326,0.8347678285927375,-0.49962547945955144,-0.7050218773477946,-0.17092146334700717,-0.08797739838267306
582,Michigan,1991.0,9263000.0,0.28100516265969694,1.4950937974997318,1.7400972679924558,1.3589555878282753,0.32970760226685314,-0.02577556973325903,-0.18039527705151887,-0.08797739838267306
583,Minnesota,1991.0,4384000.0,-1.5335232521426396,0.2981001379549099,-0.5547118844505308,0.4254808965594805,0.008675441598567491,-0.8037940009361069,-0.6256645211635685,-0.08797739838267306
584,Mississippi,1991.0,2681000.0,-0.07203177417249418,-0.03665503546171147,-0.2906902287220107,0.009189187767795896,2.8979648876131385,1.740191974907074,-1.506729195683156,-0.08797739838267306
585,Missouri,1991.0,4993000.0,-0.1513659473495105,1.0536428945095013,1.628714814074106,0.8887376804959575,0.5169763626566865,-0.3325593363734185,-0.8246146089583141,-0.08797739838267306
586,Montana,1991.0,822000.0,-0.9521559794814536,-0.3928632772903018,-1.4024510151471261,-0.1951028338983588,0.6774924429908292,-0.639472359622536,-1.0804075789801297,-0.08797739838267306
587,National,1991.0,250659000.0,-0.08797739838267306,1.2976867178449976,1.5096317620120123,1.1796452400680677,0.35863990975302623,-1.2510440881667955,,-0.08797739838267306
588,Nebraska,1991.0,1661000.0,-1.1123845609785252,0.031914863882347086,-0.5481394732535437,0.12931345338918565,-0.9009156802949085,-0.9018126543602769,-1.0898813926846416,-0.08797739838267306
589,Nevada,1991.0,1237000.0,0.7289916006547662,1.7330620887540438,1.2304165761852364,1.7100687067114118,-0.39261475923678957,-0.37412889809960354,0.59645744671844,-0.08797739838267306
590,New Hampshire,1991.0,1107000.0,-1.190941723347365,-0.4968930018098105,-1.4881938500448422,-0.29571549045740053,-1.4894746415200988,-1.0241870005187796,-0.5309263841184515,-0.08797739838267306
591,New Jersey,1991.0,7736000.0,-0.23706683351768582,0.9481548679666771,0.9228995379393705,0.892775198300324,-0.8474103201835276,0.17732516095330306,0.3785597315146711,-0.08797739838267306
592,New Mexico,1991.0,1554000.0,-0.831370402918749,1.8162127563612969,1.8302415230451086,1.699436723951339,2.550180046889162,-0.4526325822709668,-0.27513341409663583,-0.08797739838267306
593,New York,1991.0,17910000.0,-0.12429258173332151,1.5588818693374393,3.423272416023039,1.1411999861740756,0.6507397629351388,0.21358667890711044,1.1459386415801183,-0.08797739838267306
594,North Carolina,1991.0,6641000.0,-0.3463614891410479,1.3267316216371057,1.068087555838275,1.2875095680886894,0.436718322489615,0.709951626617119,-0.796193167844779,-0.08797739838267306
595,North Dakota,1991.0,635000.0,-1.543443621050878,-0.9633297727173562,-1.7383381078024303,-0.7698471846420107,0.436718322489615,-0.7289150873901706,-1.5446244505012028,-0.08797739838267306
596,Ohio,1991.0,11060000.0,-0.12364694707341464,0.6095318090041906,0.5454991220966773,0.582121719211275,0.14243884187701986,-0.3440925325672473,-0.5593478252319867,-0.08797739838267306
597,Oklahoma,1991.0,3173000.0,0.43825479470310597,1.1095732266130214,0.6777214940463379,1.1137101473298547,1.1055353238818768,-0.08492717323077797,-1.0709337652756181,-0.08797739838267306
598,Oregon,1991.0,2967000.0,-0.6800424066937378,1.1063677020933604,0.2798068499590224,1.1783508083415581,0.1691915219327103,-0.8558583238458787,-0.5309263841184515,-0.08797739838267306
599,Pennsylvania,1991.0,12150000.0,-0.8788353314812876,-0.45250330331230726,0.020581312079302364,-0.5050840840230928,-0.49962547945955144,-0.4524160192729197,-0.8719836774808726,-0.08797739838267306
600,Rhode Island,1991.0,949000.0,-0.3038852802324382,0.8640775416658043,0.2335710681685962,0.9177189722195855,-0.6601415597936943,-0.8827839083980489,-0.23723815927858904,-0.08797739838267306
601,South Carolina,1991.0,3538000.0,0.9926628990250917,1.5022985687094743,2.514987983529538,1.234142434964675,0.9450192435477339,1.3650390005666186,-1.0519861378665947,-0.08797739838267306
602,South Dakota,1991.0,689000.0,-0.8388154655655206,-0.7127603502076318,-1.1767787295872583,-0.5883535250691253,0.30295492221116266,-0.6543596275078291,-1.3077791078884105,-0.08797739838267306
603,Tennessee,1991.0,4787000.0,-0.6061063426490637,1.023494195737751,1.4556049132368771,0.8849878827683346,0.7042451230465198,0.1702013090075676,-1.0614599515711065,-0.08797739838267306
604,Texas,1991.0,16960000.0,-0.23045340711477008,2.7847049132402923,1.9597342125270982,2.750726082750514,1.239298724160329,-0.16053674760887293,-0.7014550307996621,-0.08797739838267306
605,Utah,1991.0,1717000.0,-1.1077278028909374,1.1876550705068254,-0.6655161314101586,1.4304573706887809,0.008675441598567491,-1.0059874570179377,-1.0046170693440362,-0.08797739838267306
606,Vermont,1991.0,579000.0,-0.8753814503252398,-0.1860223140214885,-1.5102033704755116,0.05262706267282624,-0.07158259856850392,-1.1799847646238808,-1.0898813926846416,-0.08797739838267306
607,Virginia,1991.0,6144000.0,-0.12621844747341318,0.41934958042118553,-0.2643556766235694,0.5101138130335048,-0.7939049600721466,0.586529087486904,-0.549874011527475,-0.08797739838267306
608,Washington,1991.0,4989000.0,-0.9306691206270152,1.5909434337282125,0.40549130325215205,1.6939174465741977,-0.9009156802949085,-0.42648685628340444,-0.5688216389364983,-0.08797739838267306
609,West Virginia,1991.0,1830000.0,-1.5168844417422545,-1.0876677489322655,-1.167200210414989,-1.0055442904844718,1.346309444383091,-0.928026610387616,-1.819365047932042,-0.08797739838267306
610,Wisconsin,1991.0,4952000.0,-1.074676673740328,0.2427024321393656,-0.7520076330113408,0.3978898880971498,-0.7939049600721466,-0.7780193003910382,-0.17092146334700717,-0.08797739838267306
611,Wyoming,1991.0,470000.0,-0.6399745124632712,0.11809788476445492,-0.6285956312076078,0.23862752944199095,-0.7939049600721466,-1.1404445484268897,0.1985572711289489,-0.08797739838267306
612,Alabama,1992.0,4226000.0,0.3953128224173589,0.7377018096567236,1.930699081038052,0.4867936573794866,1.1857933640489482,0.8812504705235713,-0.9288265597079427,0.001156416048560563
613,Alaska,1992.0,572000.0,0.9031474890143805,1.1407282302641486,1.1142019521806434,1.0734395087468749,-0.7136469199050752,0.8056868753861648,1.3638363567838874,0.001156416048560563
614,Arizona,1992.0,3851000.0,0.4812503585427757,2.0613212898707007,1.0663108050822216,2.102036897137676,0.7845031632135911,-0.9147593262070328,0.27434778076504246,0.001156416048560563
615,Arkansas,1992.0,2463000.0,-0.047394936025752225,0.3646981945067848,0.5727684629788782,0.3060735701077383,1.239298724160329,-0.013659927297732284,-1.4404124997515741,0.001156416048560563
616,California,1992.0,31700000.0,0.004813151095130889,1.7085064214551868,3.035476423805071,1.3735041516758304,0.9450192435477339,0.029096300520023658,0.9280409263763494,0.001156416048560563
617,Colorado,1992.0,3478000.0,-0.49635876311622457,1.3060194957714553,0.6471270742661109,1.3366953669764663,-0.5531308395709323,-0.48137621725038937,-0.114078581119937,0.001156416048560563
618,Connecticut,1992.0,3272000.0,0.022664141659990734,0.6735539511319649,0.2707124748749327,0.700176471656972,-0.8206576401278372,-0.22631695912927866,0.14171438890187874,0.001156416048560563
619,Delaware,1992.0,709000.0,1.319463987735144,0.41780537918893507,0.7689305929929836,0.33132003047218006,-1.3557112412416465,0.44264631671568905,-0.06670951259737853,0.001156416048560563
620,Florida,1992.0,13710000.0,0.04467879031446824,2.9463873139344936,3.4889203857812423,2.6678673110524045,0.7309978031022102,0.10685942872003695,0.46382405485527634,0.001156416048560563
621,Georgia,1992.0,6664000.0,0.20179464899849445,1.6977529518499448,1.4166687649716072,1.6390124199958338,1.2928040842717101,1.343949303225847,-0.7867193541402673,0.001156416048560563
622,Hawaii,1992.0,1187000.0,-0.5667374827417,1.3260926585632327,-0.8663567312702567,1.618321872177808,-0.44612011934817053,4.224081157956695,-0.01934044407482007,0.001156416048560563
